salary_id,employee_id,effective_date,previous_salary,new_salary,increment_percent,change_reason
438,219,2024-01-26,1081424,1206112.19,11.53,Promotion
439,1582,2024-05-29,421139,460599.72,9.37,Annual Increment
440,1306,2025-07-29,457792,536852.68,17.27,Market Adjustment
441,599,2025-09-22,538567,558224.7,3.65,Performance Bonus
442,2852,2025-08-17,541069,627098.97,15.9,Performance Bonus
443,1838,2025-01-31,1540478,1588078.77,3.09,Annual Increment
444,78,2024-06-24,786711,839184.62,6.67,Promotion
445,2248,2024-01-31,1775121,2012099.65,13.35,Performance Bonus
446,456,2024-04-28,854192,914327.12,7.04,Annual Increment
447,196,2025-06-24,750043,826097.36,10.14,Salary Revision
448,1873,2025-07-01,381716,400343.74,4.88,Performance Bonus
449,2445,2025-02-15,1374186,1419259.3,3.28,Salary Revision
450,2356,2025-11-30,757381,872654.39,15.22,Market Adjustment
451,1759,2024-06-21,253280,287346.16,13.45,Promotion
452,2338,2024-12-27,1123605,1193043.79,6.18,Annual Increment
453,2145,2025-08-18,1006240,1047998.96,4.15,Salary Revision
454,2229,2025-10-14,1313943,1529035.47,16.37,Salary Revision
455,2270,2025-01-07,292644,320854.88,9.64,Performance Bonus
456,179,2024-02-29,1583098,1734758.79,9.58,Market Adjustment
457,1039,2024-02-21,284062,309826.42,9.07,Annual Increment
458,1413,2024-04-29,755677,872504.66,15.46,Annual Increment
459,2384,2024-05-24,1791798,2075977.16,15.86,Promotion
460,182,2025-11-26,988824,1110251.59,12.28,Promotion
461,2805,2025-01-09,1224384,1465220.33,19.67,Performance Bonus
462,2588,2025-09-27,632264,738484.35,16.8,Annual Increment
463,2933,2025-02-11,1209823,1253739.57,3.63,Promotion
464,180,2025-08-25,668318,789016.23,18.06,Market Adjustment
465,1271,2024-01-18,1330837,1460859.77,9.77,Salary Revision
466,1940,2025-12-05,781237,809517.78,3.62,Promotion
467,1172,2024-12-27,998629,1174986.88,17.66,Annual Increment
468,2686,2025-10-01,946096,1018377.73,7.64,Market Adjustment
469,1790,2024-03-08,1088906,1259210.9,15.64,Performance Bonus
470,1389,2025-11-14,641784,715204.09,11.44,Performance Bonus
471,1505,2025-01-02,1339000,1439826.7,7.53,Annual Increment
472,2979,2024-07-21,1140240,1189726.42,4.34,Salary Revision
473,740,2025-11-22,1393942,1505317.97,7.99,Annual Increment
474,328,2024-04-15,937697,1071225.05,14.24,Market Adjustment
475,1827,2024-07-13,1513789,1743884.93,15.2,Promotion
476,2826,2025-10-17,1180943,1286991.68,8.98,Annual Increment
477,2978,2025-06-06,989370,1122440.27,13.45,Performance Bonus
478,1125,2025-12-17,1591064,1903867.18,19.66,Annual Increment
479,308,2025-06-09,1657574,1886982.24,13.84,Market Adjustment
480,2102,2025-05-11,1674827,1770627.1,5.72,Annual Increment
481,585,2024-11-12,1524172,1745634.19,14.53,Performance Bonus
482,143,2024-02-26,514723,536032.53,4.14,Market Adjustment
483,1484,2024-11-13,1052903,1254428.63,19.14,Annual Increment
484,2479,2024-05-08,571783,654920.25,14.54,Market Adjustment
485,1524,2024-01-26,1181008,1369614.98,15.97,Salary Revision
486,564,2024-02-01,1360357,1486053.99,9.24,Market Adjustment
487,2661,2025-03-20,834454,894868.47,7.24,Annual Increment
488,107,2025-08-11,1792822,1903259.84,6.16,Salary Revision
489,1586,2025-09-15,1427913,1499308.65,5.0,Market Adjustment
490,2884,2025-04-19,1185902,1264764.48,6.65,Salary Revision
491,1170,2025-06-19,1705382,2022241.98,18.58,Performance Bonus
492,820,2024-03-20,507189,534120.74,5.31,Annual Increment
493,1852,2025-03-10,612086,723975.32,18.28,Performance Bonus
494,360,2024-03-22,1680109,2006890.2,19.45,Market Adjustment
495,2736,2025-10-22,978603,1125980.61,15.06,Salary Revision
496,2221,2025-10-02,858933,1014829.34,18.15,Promotion
497,2916,2025-04-27,1738063,2064123.62,18.76,Promotion
498,1481,2024-07-30,1316938,1406621.48,6.81,Promotion
499,569,2025-09-06,746471,869190.83,16.44,Annual Increment
500,1479,2024-03-11,1411867,1591597.67,12.73,Performance Bonus
501,2260,2024-11-03,522149,592116.97,13.4,Annual Increment
502,270,2025-09-16,898629,986425.05,9.77,Performance Bonus
503,2154,2025-08-04,1111499,1290228.04,16.08,Salary Revision
504,303,2024-01-08,512829,612984.5,19.53,Annual Increment
505,1844,2025-12-21,1226923,1405562.99,14.56,Market Adjustment
506,526,2025-08-28,1406167,1601342.98,13.88,Promotion
507,529,2025-02-13,1157266,1290930.22,11.55,Annual Increment
508,509,2025-04-04,1336538,1411384.13,5.6,Promotion
509,664,2024-08-27,926668,1101715.59,18.89,Promotion
510,1418,2024-03-10,1338207,1581894.49,18.21,Annual Increment
511,1027,2024-03-22,661674,752985.01,13.8,Salary Revision
512,1125,2025-11-07,512501,582354.89,13.63,Salary Revision
513,2186,2024-07-29,445933,497393.67,11.54,Promotion
514,2425,2025-04-23,1467703,1550187.91,5.62,Salary Revision
515,2952,2025-06-01,1519068,1651834.54,8.74,Salary Revision
516,169,2025-08-27,309503,323059.23,4.38,Salary Revision
517,1085,2024-07-03,1615518,1721819.08,6.58,Salary Revision
518,1707,2025-11-01,1546267,1760579.61,13.86,Performance Bonus
519,2569,2024-10-07,1394158,1504575.31,7.92,Market Adjustment
520,1979,2025-05-14,763546,890905.47,16.68,Performance Bonus
521,1219,2024-03-27,1201150,1252078.76,4.24,Annual Increment
522,648,2025-01-01,1171919,1289931.24,10.07,Performance Bonus
523,836,2024-03-23,963435,1091668.2,13.31,Market Adjustment
524,2943,2024-09-14,919655,1062017.59,15.48,Market Adjustment
525,1634,2025-03-07,524236,607746.79,15.93,Salary Revision
526,2301,2025-11-11,472683,512482.91,8.42,Performance Bonus
527,502,2025-07-18,810928,897210.74,10.64,Promotion
528,397,2024-09-16,356126,384366.79,7.93,Performance Bonus
529,2521,2025-10-05,1126892,1208253.6,7.22,Promotion
530,1342,2024-05-04,1461497,1684521.44,15.26,Promotion
531,653,2024-10-15,1294938,1553019.14,19.93,Performance Bonus
532,2043,2025-03-12,897056,999858.62,11.46,Annual Increment
533,1611,2024-02-05,1309993,1451079.25,10.77,Promotion
534,882,2024-12-19,1473361,1605963.49,9.0,Annual Increment
535,1153,2025-07-22,1287868,1457351.43,13.16,Performance Bonus
536,1171,2024-07-15,1375522,1418713.39,3.14,Annual Increment
537,1766,2024-03-05,530881,626439.58,18.0,Market Adjustment
538,1652,2025-07-24,1017426,1055782.96,3.77,Annual Increment
539,2336,2024-05-12,1428215,1518335.37,6.31,Salary Revision
540,1183,2025-06-27,404207,442889.61,9.57,Performance Bonus
541,2253,2024-10-19,836616,979091.7,17.03,Salary Revision
542,2787,2024-03-06,1531450,1608328.79,5.02,Annual Increment
543,1614,2025-11-26,1032653,1203144.01,16.51,Market Adjustment
544,2285,2024-09-25,1016732,1177680.68,15.83,Promotion
545,2468,2025-01-08,1317707,1447105.83,9.82,Annual Increment
546,186,2024-03-01,331608,349282.71,5.33,Market Adjustment
547,1941,2025-10-12,1339119,1483342.12,10.77,Salary Revision
548,2112,2024-07-05,543141,589742.5,8.58,Salary Revision
549,1305,2025-08-02,590791,647979.57,9.68,Salary Revision
550,1226,2024-02-26,1495130,1625505.34,8.72,Salary Revision
551,2181,2024-01-22,1277282,1469512.94,15.05,Market Adjustment
552,1946,2025-10-03,284890,311270.81,9.26,Annual Increment
553,1707,2024-04-29,1474112,1595431.42,8.23,Annual Increment
554,2445,2025-12-21,1245287,1338808.05,7.51,Salary Revision
555,2366,2025-01-28,727192,838161.5,15.26,Salary Revision
556,1968,2024-07-05,607589,679952.85,11.91,Salary Revision
557,1558,2025-09-30,559908,654924.39,16.97,Promotion
558,130,2024-11-15,1450766,1728152.46,19.12,Annual Increment
559,782,2025-12-22,289714,320133.97,10.5,Performance Bonus
560,621,2025-01-31,1116040,1280544.3,14.74,Performance Bonus
561,2056,2025-05-09,1532362,1818147.51,18.65,Annual Increment
562,2891,2025-08-04,539579,603357.24,11.82,Salary Revision
563,1332,2024-06-04,1638790,1821187.33,11.13,Performance Bonus
564,1286,2024-08-14,613189,679474.73,10.81,Salary Revision
565,1403,2025-02-09,1395617,1521501.65,9.02,Market Adjustment
566,2499,2025-02-18,1265399,1344739.52,6.27,Promotion
567,1143,2025-03-10,1420392,1535017.63,8.07,Market Adjustment
568,1184,2024-11-09,1728284,1840968.12,6.52,Performance Bonus
569,1299,2024-06-21,1256220,1368400.45,8.93,Market Adjustment
570,1179,2025-07-15,505588,570050.47,12.75,Salary Revision
571,1556,2025-07-04,1077394,1259581.33,16.91,Promotion
572,1190,2024-02-02,338219,364904.48,7.89,Annual Increment
573,1419,2024-11-16,1177729,1344377.65,14.15,Performance Bonus
574,877,2024-01-07,673767,788846.4,17.08,Market Adjustment
575,2303,2025-01-23,1709977,1840277.25,7.62,Annual Increment
576,2522,2025-11-27,1480672,1585355.51,7.07,Annual Increment
577,2744,2025-06-29,1363674,1456949.3,6.84,Promotion
578,216,2025-08-09,460130,506281.04,10.03,Performance Bonus
579,412,2024-02-06,1678563,1948811.64,16.1,Annual Increment
580,2255,2025-07-26,581226,638883.62,9.92,Performance Bonus
581,1956,2024-11-22,1614278,1717430.36,6.39,Market Adjustment
582,1316,2024-10-06,848559,967187.55,13.98,Annual Increment
583,2672,2025-03-06,1454044,1555100.06,6.95,Annual Increment
584,718,2025-10-02,1126368,1329114.24,18.0,Promotion
585,149,2025-08-16,1082557,1260096.35,16.4,Promotion
586,1186,2024-07-12,328572,338954.88,3.16,Salary Revision
587,2469,2025-11-26,475025,564234.69,18.78,Market Adjustment
588,1166,2024-01-20,1202839,1441121.41,19.81,Salary Revision
589,2148,2025-01-09,1285809,1518797.59,18.12,Promotion
590,2066,2024-05-29,1231510,1325597.36,7.64,Annual Increment
591,1355,2024-11-04,590775,681931.58,15.43,Market Adjustment
592,2944,2025-09-12,640487,661238.78,3.24,Market Adjustment
593,1209,2025-04-28,1440723,1649051.55,14.46,Promotion
594,719,2025-08-02,1531264,1800000.83,17.55,Performance Bonus
595,1752,2025-10-05,1330621,1444655.22,8.57,Performance Bonus
596,2742,2024-12-20,450037,477669.27,6.14,Promotion
597,1956,2025-01-17,928641,1104247.01,18.91,Annual Increment
598,1069,2025-10-13,1054413,1128221.91,7.0,Market Adjustment
599,1351,2025-12-19,883226,997162.15,12.9,Salary Revision
600,47,2025-06-30,798516,911186.61,14.11,Promotion
601,255,2025-09-21,1650448,1733135.44,5.01,Market Adjustment
602,655,2025-09-04,1100220,1261512.25,14.66,Market Adjustment
603,2828,2024-09-17,496238,565016.59,13.86,Market Adjustment
604,1506,2025-08-07,1538962,1642841.93,6.75,Promotion
605,1959,2024-09-14,571253,632548.45,10.73,Salary Revision
606,1531,2024-08-26,1122091,1289619.19,14.93,Performance Bonus
607,2202,2025-07-24,1642706,1922623.1,17.04,Promotion
608,2787,2025-12-08,1499513,1767026.12,17.84,Annual Increment
609,2153,2025-07-22,1186898,1329088.38,11.98,Market Adjustment
610,320,2025-04-22,1433147,1503514.52,4.91,Salary Revision
611,2071,2025-10-15,673953,759814.61,12.74,Promotion
612,674,2025-02-12,938112,1102563.03,17.53,Performance Bonus
613,477,2024-07-19,1676682,1785498.66,6.49,Salary Revision
614,2003,2024-05-12,440718,521281.25,18.28,Performance Bonus
615,228,2025-09-10,1200916,1263844.0,5.24,Performance Bonus
616,1872,2024-10-16,1432607,1489624.76,3.98,Performance Bonus
617,2756,2024-06-06,896278,1033408.53,15.3,Performance Bonus
618,1043,2024-01-24,256323,296514.45,15.68,Salary Revision
619,300,2025-11-30,344979,380166.86,10.2,Annual Increment
620,2217,2024-12-16,376365,447460.35,18.89,Annual Increment
621,1934,2024-06-14,316552,341496.3,7.88,Promotion
622,555,2025-02-12,1595375,1908547.11,19.63,Performance Bonus
623,1534,2025-12-19,1052117,1163957.04,10.63,Performance Bonus
624,1539,2025-02-25,418296,479409.05,14.61,Salary Revision
625,545,2025-09-03,1620560,1906102.67,17.62,Annual Increment
626,732,2025-02-23,1376712,1509977.72,9.68,Promotion
627,2982,2024-09-25,717015,840269.88,17.19,Annual Increment
628,1223,2025-11-03,1220989,1397421.91,14.45,Salary Revision
629,1738,2024-02-29,1365545,1494589.0,9.45,Promotion
630,1014,2025-09-10,1216001,1323981.89,8.88,Market Adjustment
631,773,2025-03-19,1770485,2053939.65,16.01,Annual Increment
632,2705,2025-08-26,1129211,1281089.88,13.45,Annual Increment
633,986,2025-03-08,682184,710426.42,4.14,Salary Revision
634,138,2025-10-22,1186254,1342365.03,13.16,Annual Increment
635,1003,2024-02-02,342771,376499.67,9.84,Promotion
636,2211,2024-05-19,705646,817279.2,15.82,Annual Increment
637,574,2025-05-08,1306746,1566657.78,19.89,Promotion
638,2997,2025-07-12,1458190,1580969.6,8.42,Salary Revision
639,2755,2024-11-30,922483,987333.55,7.03,Promotion
640,2705,2025-07-23,1343142,1433938.4,6.76,Market Adjustment
641,1128,2025-10-18,377837,424915.49,12.46,Salary Revision
642,718,2024-08-21,1562802,1790033.41,14.54,Salary Revision
643,2031,2025-05-27,348323,416350.48,19.53,Performance Bonus
644,2149,2025-05-28,918434,1054729.61,14.84,Performance Bonus
645,612,2025-09-22,878911,961528.63,9.4,Salary Revision
646,1940,2024-06-13,755346,887078.34,17.44,Market Adjustment
647,2899,2024-10-26,552727,645032.41,16.7,Annual Increment
648,2304,2025-07-27,1115447,1332401.44,19.45,Salary Revision
649,2171,2025-10-12,531212,582208.35,9.6,Market Adjustment
650,833,2025-10-22,942611,1074482.28,13.99,Performance Bonus
651,1520,2024-02-13,443911,497668.62,12.11,Promotion
652,212,2025-01-09,813004,889507.68,9.41,Salary Revision
653,2470,2025-07-02,332937,392366.25,17.85,Promotion
654,2407,2024-11-24,1768978,2023887.73,14.41,Promotion
655,1964,2024-10-21,688072,810411.2,17.78,Market Adjustment
656,1242,2025-07-24,282157,300779.36,6.6,Promotion
657,481,2024-07-13,1254369,1487054.45,18.55,Salary Revision
658,2883,2024-04-11,678895,745019.37,9.74,Promotion
659,2262,2024-12-20,924475,1074055.05,16.18,Performance Bonus
660,1910,2025-05-03,1369145,1561236.04,14.03,Market Adjustment
661,1072,2025-01-05,1004229,1121924.64,11.72,Performance Bonus
662,1909,2024-01-07,456796,532852.53,16.65,Performance Bonus
663,1312,2024-01-04,675989,738855.98,9.3,Performance Bonus
664,188,2024-02-23,1429699,1682612.75,17.69,Promotion
665,67,2025-06-30,796882,895775.06,12.41,Salary Revision
666,2373,2025-01-22,1759974,1937731.37,10.1,Promotion
667,804,2025-10-18,941777,1006853.79,6.91,Salary Revision
668,1007,2024-10-17,1297111,1457433.92,12.36,Market Adjustment
669,1055,2025-02-15,1274712,1522388.54,19.43,Performance Bonus
670,1888,2024-07-19,602811,696005.58,15.46,Market Adjustment
671,694,2024-01-08,543514,626399.89,15.25,Performance Bonus
672,754,2025-09-12,1386943,1662112.49,19.84,Annual Increment
673,2147,2025-08-20,320933,376326.04,17.26,Annual Increment
674,2738,2024-08-30,351742,407985.55,15.99,Performance Bonus
675,564,2024-10-05,1572677,1681663.52,6.93,Promotion
676,38,2025-09-23,708688,790895.81,11.6,Market Adjustment
677,248,2025-07-09,1545694,1759618.05,13.84,Salary Revision
678,1980,2025-05-20,1632619,1816941.69,11.29,Annual Increment
679,2180,2025-12-15,1406880,1547427.31,9.99,Annual Increment
680,2169,2024-11-18,1764547,1899887.75,7.67,Market Adjustment
681,71,2025-03-10,1303223,1522425.11,16.82,Performance Bonus
682,735,2025-03-28,474429,562720.24,18.61,Salary Revision
683,610,2024-12-13,755348,802632.78,6.26,Salary Revision
684,1034,2024-10-05,993316,1068212.03,7.54,Performance Bonus
685,324,2025-04-04,1032345,1231690.82,19.31,Performance Bonus
686,2315,2024-02-28,760043,910759.53,19.83,Promotion
687,1229,2025-02-23,1684539,1972258.26,17.08,Annual Increment
688,2678,2025-04-25,1612927,1869543.69,15.91,Annual Increment
689,1661,2024-10-12,1045374,1143743.69,9.41,Performance Bonus
690,230,2024-11-28,1585357,1635454.28,3.16,Promotion
691,339,2024-08-01,1298279,1523790.06,17.37,Market Adjustment
692,2318,2024-12-02,449988,531930.81,18.21,Annual Increment
693,942,2024-11-04,693373,820398.93,18.32,Salary Revision
694,1948,2025-01-12,818527,849549.17,3.79,Annual Increment
695,2804,2025-06-16,837984,991251.27,18.29,Salary Revision
696,2696,2025-02-14,319000,338299.5,6.05,Market Adjustment
697,65,2025-08-01,684442,773282.57,12.98,Performance Bonus
698,316,2024-07-20,877629,928180.43,5.76,Promotion
699,2322,2025-09-14,1066120,1220814.01,14.51,Salary Revision
700,1359,2024-03-27,1054983,1222197.81,15.85,Promotion
701,2824,2024-12-29,1768681,1845264.89,4.33,Market Adjustment
702,220,2024-03-02,454861,502303.0,10.43,Annual Increment
703,1396,2025-09-22,1519130,1763254.19,16.07,Salary Revision
704,1625,2024-02-02,934461,967167.13,3.5,Market Adjustment
705,1846,2024-11-15,1278870,1366856.26,6.88,Salary Revision
706,1538,2024-08-10,1155650,1226838.04,6.16,Salary Revision
707,2707,2025-02-05,1047070,1093769.32,4.46,Salary Revision
708,1210,2024-10-12,766842,882788.51,15.12,Annual Increment
709,1098,2025-05-18,573424,627669.91,9.46,Promotion
710,1596,2024-05-14,914122,997581.34,9.13,Annual Increment
711,22,2025-03-13,896483,991151.6,10.56,Market Adjustment
712,419,2024-05-06,527887,551536.34,4.48,Performance Bonus
713,1839,2024-03-26,1418082,1594349.59,12.43,Performance Bonus
714,424,2024-08-13,305075,318864.39,4.52,Salary Revision
715,382,2024-05-23,1501841,1699633.46,13.17,Market Adjustment
716,1578,2025-11-15,275880,297840.05,7.96,Performance Bonus
717,347,2024-10-10,1770107,2094390.6,18.32,Promotion
718,2343,2024-05-29,1342835,1421793.7,5.88,Performance Bonus
719,695,2024-10-22,541168,582134.42,7.57,Market Adjustment
720,2020,2024-11-08,556047,578733.72,4.08,Performance Bonus
721,1131,2024-01-15,1133115,1224897.31,8.1,Annual Increment
722,1480,2025-09-14,777852,926032.81,19.05,Performance Bonus
723,2433,2024-07-05,1543248,1640781.27,6.32,Annual Increment
724,555,2024-10-14,888914,916648.12,3.12,Performance Bonus
725,1361,2024-12-04,1550637,1697327.26,9.46,Market Adjustment
726,1804,2024-09-10,951992,1050237.57,10.32,Salary Revision
727,558,2024-11-04,880058,954422.9,8.45,Promotion
728,1963,2024-02-04,908890,963605.18,6.02,Performance Bonus
729,1308,2024-08-19,861211,994612.58,15.49,Performance Bonus
730,2359,2025-02-27,758400,823167.36,8.54,Market Adjustment
731,1610,2024-12-15,1015493,1065658.35,4.94,Salary Revision
732,819,2025-01-21,1491990,1789642.01,19.95,Promotion
733,2793,2024-01-05,1403641,1452206.98,3.46,Performance Bonus
734,2902,2024-09-29,689664,761733.89,10.45,Market Adjustment
735,2838,2024-12-12,395036,461876.09,16.92,Performance Bonus
736,2757,2024-06-20,1297114,1366769.02,5.37,Market Adjustment
737,992,2024-08-24,779911,890658.36,14.2,Performance Bonus
738,1545,2025-10-08,405116,448179.83,10.63,Salary Revision
739,1963,2025-05-05,1471054,1615364.4,9.81,Salary Revision
740,2834,2025-09-21,1127240,1265214.18,12.24,Market Adjustment
741,2874,2025-12-23,1375973,1556087.87,13.09,Annual Increment
742,448,2024-05-26,770578,879845.96,14.18,Market Adjustment
743,682,2025-12-28,1606857,1822497.21,13.42,Salary Revision
744,2643,2025-07-24,1670761,1904500.46,13.99,Market Adjustment
745,1764,2024-09-03,472181,487196.36,3.18,Market Adjustment
746,910,2024-07-14,1320965,1528356.51,15.7,Salary Revision
747,2378,2025-12-16,1692136,1908390.98,12.78,Performance Bonus
748,1533,2025-08-26,1070267,1186605.02,10.87,Salary Revision
749,2829,2025-11-18,1299552,1371807.09,5.56,Annual Increment
750,1978,2024-10-07,469255,506889.25,8.02,Annual Increment
751,476,2024-05-12,1781237,1877601.92,5.41,Market Adjustment
752,1406,2024-02-24,1204901,1401661.33,16.33,Salary Revision
753,1979,2025-10-03,980438,1089168.57,11.09,Performance Bonus
754,2958,2025-04-07,1711218,1894147.2,10.69,Annual Increment
755,1230,2025-08-16,343707,401346.66,16.77,Annual Increment
756,93,2024-09-06,969486,1105407.94,14.02,Promotion
757,1000,2024-12-17,1332117,1411644.38,5.97,Promotion
758,1356,2024-09-14,1424088,1570057.02,10.25,Performance Bonus
759,950,2025-09-02,1099446,1250180.05,13.71,Promotion
760,2624,2024-04-12,1628474,1797021.06,10.35,Annual Increment
761,2516,2025-12-24,663819,734449.34,10.64,Performance Bonus
762,1593,2025-09-08,259332,298179.93,14.98,Promotion
